mol_id,smiles,source,is_anchor
22830,CCNCCC=COC,core+t1+t2:CCNCC,False
22831,CCNCCC=CS,core+t1+t2:CCNCC,False
22832,CCC#CCCNCC,core+t1+t2:CCNCC,False
22833,CCNCCC#CO,core+t1+t2:CCNCC,False
22834,CCNCCC#CN,core+t1+t2:CCNCC,False
22835,CCNCCC#CF,core+t1+t2:CCNCC,False
22836,CCNCCC#CC=O,core+t1+t2:CCNCC,False
22837,CCNCCC#CC#N,core+t1+t2:CCNCC,False
22838,CCNCCC#COC,core+t1+t2:CCNCC,False
22839,CCNCCC#CS,core+t1+t2:CCNCC,False
22840,CCNCCON,core+t1+t2:CCNCC,False
22841,CCNCCOF,core+t1+t2:CCNCC,False
22842,CCNCCOC#N,core+t1+t2:CCNCC,False
22843,CCNCCOS,core+t1+t2:CCNCC,False
22844,CCNCCOCO,core+t1+t2:CCNCC,False
22845,CCNCCOCN,core+t1+t2:CCNCC,False
22846,CCNCCOCF,core+t1+t2:CCNCC,False
22847,CCNCCOCC=O,core+t1+t2:CCNCC,False
22848,CCNCCOCC#N,core+t1+t2:CCNCC,False
22849,CCNCCOCOC,core+t1+t2:CCNCC,False
22850,CCNCCOCS,core+t1+t2:CCNCC,False
22851,CCCCOCCNCC,core+t1+t2:CCNCC,False
22852,CCNCCOCCF,core+t1+t2:CCNCC,False
22853,CCNCCOCCC=O,core+t1+t2:CCNCC,False
22854,CCNCCOCCC#N,core+t1+t2:CCNCC,False
22855,CCNCCOCCS,core+t1+t2:CCNCC,False
22856,CCCCCOCCNCC,core+t1+t2:CCNCC,False
22857,CCNCCOCCCN,core+t1+t2:CCNCC,False
22858,CCNCCOCCCF,core+t1+t2:CCNCC,False
22859,CCNCCOCCCC=O,core+t1+t2:CCNCC,False
22860,CCNCCOCCCC#N,core+t1+t2:CCNCC,False
22861,CCNCCOCCCOC,core+t1+t2:CCNCC,False
22862,CCNCCOCCCS,core+t1+t2:CCNCC,False
22863,CCNCCOC(C)CC,core+t1+t2:CCNCC,False
22864,CCCC(C)OCCNCC,core+t1+t2:CCNCC,False
22865,CCNCCOC(C)CO,core+t1+t2:CCNCC,False
22866,CCNCCOC(C)CN,core+t1+t2:CCNCC,False
22867,CCNCCOC(C)CF,core+t1+t2:CCNCC,False
22868,CCNCCOC(C)CC=O,core+t1+t2:CCNCC,False
22869,CCNCCOC(C)CC#N,core+t1+t2:CCNCC,False
22870,CCNCCOC(C)COC,core+t1+t2:CCNCC,False
22871,CCNCCOC(C)CS,core+t1+t2:CCNCC,False
22872,CCNCCNO,core+t1+t2:CCNCC,False
22873,CCNCCNN,core+t1+t2:CCNCC,False
22874,CCNCCNF,core+t1+t2:CCNCC,False
22875,CCNCCNC#N,core+t1+t2:CCNCC,False
22876,CCNCCNOC,core+t1+t2:CCNCC,False
22877,CCNCCNS,core+t1+t2:CCNCC,False
22878,CCCNCCNCC,core+t1+t2:CCNCC,False
22879,CCNCCNCO,core+t1+t2:CCNCC,False
22880,CCNCCNCN,core+t1+t2:CCNCC,False
22881,CCNCCNCF,core+t1+t2:CCNCC,False
22882,CCNCCNCC=O,core+t1+t2:CCNCC,False
22883,CCNCCNCC#N,core+t1+t2:CCNCC,False
22884,CCNCCNCOC,core+t1+t2:CCNCC,False
22885,CCNCCNCS,core+t1+t2:CCNCC,False
22886,CCCCNCCNCC,core+t1+t2:CCNCC,False
22887,CCNCCNCCF,core+t1+t2:CCNCC,False
22888,CCNCCNCCC=O,core+t1+t2:CCNCC,False
22889,CCNCCNCCC#N,core+t1+t2:CCNCC,False
22890,CCNCCNCCOC,core+t1+t2:CCNCC,False
22891,CCNCCNCCS,core+t1+t2:CCNCC,False
22892,CCNCCN(C)CC,core+t1+t2:CCNCC,False
22893,CCCN(C)CCNCC,core+t1+t2:CCNCC,False
22894,CCNCCN(C)CO,core+t1+t2:CCNCC,False
22895,CCNCCN(C)CN,core+t1+t2:CCNCC,False
22896,CCNCCN(C)CF,core+t1+t2:CCNCC,False
22897,CCNCCN(C)CC=O,core+t1+t2:CCNCC,False
22898,CCNCCN(C)CC#N,core+t1+t2:CCNCC,False
22899,CCNCCN(C)COC,core+t1+t2:CCNCC,False
22900,CCNCCN(C)CS,core+t1+t2:CCNCC,False
22901,CCNCCN1CC1C,core+t1+t2:CCNCC,False
22902,CCNCCN1CC1CC,core+t1+t2:CCNCC,False
22903,CCNCCN1CC1O,core+t1+t2:CCNCC,False
22904,CCNCCN1CC1N,core+t1+t2:CCNCC,False
22905,CCNCCN1CC1F,core+t1+t2:CCNCC,False
22906,CCNCCN1CC1C=O,core+t1+t2:CCNCC,False
22907,CCNCCN1CC1C#N,core+t1+t2:CCNCC,False
22908,CCNCCN1CC1OC,core+t1+t2:CCNCC,False
22909,CCNCCN1CC1S,core+t1+t2:CCNCC,False
22910,CCN(C)CCF,core+t1+t2:CCN(C)C,False
22911,CCN(C)CCC=O,core+t1+t2:CCN(C)C,False
22912,CCN(C)CCC#N,core+t1+t2:CCN(C)C,False
22913,CCN(C)CCOC,core+t1+t2:CCN(C)C,False
22914,CCN(C)CCS,core+t1+t2:CCN(C)C,False
22915,CCN(C)CCCO,core+t1+t2:CCN(C)C,False
22916,CCN(C)CCCN,core+t1+t2:CCN(C)C,False
22917,CCN(C)CCCF,core+t1+t2:CCN(C)C,False
22918,CCN(C)CCCC=O,core+t1+t2:CCN(C)C,False
22919,CCN(C)CCCC#N,core+t1+t2:CCN(C)C,False
22920,CCN(C)CCCOC,core+t1+t2:CCN(C)C,False
22921,CCN(C)CCCS,core+t1+t2:CCN(C)C,False
22922,CCCCCCN(C)CC,core+t1+t2:CCN(C)C,False
22923,CCN(C)CCCCO,core+t1+t2:CCN(C)C,False
22924,CCN(C)CCCCN,core+t1+t2:CCN(C)C,False
22925,CCN(C)CCCCF,core+t1+t2:CCN(C)C,False
22926,CCN(C)CCCCC=O,core+t1+t2:CCN(C)C,False
22927,CCN(C)CCCCC#N,core+t1+t2:CCN(C)C,False
22928,CCN(C)CCCCOC,core+t1+t2:CCN(C)C,False
22929,CCN(C)CCCCS,core+t1+t2:CCN(C)C,False
22930,CCCCCCCN(C)CC,core+t1+t2:CCN(C)C,False
22931,CCN(C)CCCCCO,core+t1+t2:CCN(C)C,False
22932,CCN(C)CCCCCN,core+t1+t2:CCN(C)C,False
22933,CCN(C)CCCCCF,core+t1+t2:CCN(C)C,False
22934,CCN(C)CCCCCC=O,core+t1+t2:CCN(C)C,False
22935,CCN(C)CCCCCC#N,core+t1+t2:CCN(C)C,False
22936,CCN(C)CCCCCOC,core+t1+t2:CCN(C)C,False
22937,CCN(C)CCCCCS,core+t1+t2:CCN(C)C,False
22938,CCC(C)CN(C)CC,core+t1+t2:CCN(C)C,False
22939,CCCC(C)CN(C)CC,core+t1+t2:CCN(C)C,False
22940,CCN(C)CC(C)CO,core+t1+t2:CCN(C)C,False
22941,CCN(C)CC(C)CN,core+t1+t2:CCN(C)C,False
22942,CCN(C)CC(C)CF,core+t1+t2:CCN(C)C,False
22943,CCN(C)CC(C)CC=O,core+t1+t2:CCN(C)C,False
22944,CCN(C)CC(C)CC#N,core+t1+t2:CCN(C)C,False
22945,CCN(C)CC(C)COC,core+t1+t2:CCN(C)C,False
22946,CCN(C)CC(C)CS,core+t1+t2:CCN(C)C,False
22947,CCN(C)CC(C)(C)CC,core+t1+t2:CCN(C)C,False
22948,CCCC(C)(C)CN(C)CC,core+t1+t2:CCN(C)C,False
22949,CCN(C)CC(C)(C)CO,core+t1+t2:CCN(C)C,False
22950,CCN(C)CC(C)(C)CN,core+t1+t2:CCN(C)C,False
22951,CCN(C)CC(C)(C)CF,core+t1+t2:CCN(C)C,False
22952,CCN(C)CC(C)(C)CC=O,core+t1+t2:CCN(C)C,False
22953,CCN(C)CC(C)(C)CC#N,core+t1+t2:CCN(C)C,False
22954,CCN(C)CC(C)(C)COC,core+t1+t2:CCN(C)C,False
22955,CCN(C)CC(C)(C)CS,core+t1+t2:CCN(C)C,False
22956,CC=CCN(C)CC,core+t1+t2:CCN(C)C,False
22957,CCC=CCN(C)CC,core+t1+t2:CCN(C)C,False
22958,CCN(C)CC=CO,core+t1+t2:CCN(C)C,False
22959,CCN(C)CC=CN,core+t1+t2:CCN(C)C,False
22960,CCN(C)CC=CF,core+t1+t2:CCN(C)C,False
22961,CCN(C)CC=CC=O,core+t1+t2:CCN(C)C,False
22962,CCN(C)CC=CC#N,core+t1+t2:CCN(C)C,False
22963,CCN(C)CC=COC,core+t1+t2:CCN(C)C,False
22964,CCN(C)CC=CS,core+t1+t2:CCN(C)C,False
22965,CC#CCN(C)CC,core+t1+t2:CCN(C)C,False
22966,CCC#CCN(C)CC,core+t1+t2:CCN(C)C,False
22967,CCN(C)CC#CO,core+t1+t2:CCN(C)C,False
22968,CCN(C)CC#CN,core+t1+t2:CCN(C)C,False
22969,CCN(C)CC#CF,core+t1+t2:CCN(C)C,False
22970,CCN(C)CC#CC=O,core+t1+t2:CCN(C)C,False
22971,CCN(C)CC#CC#N,core+t1+t2:CCN(C)C,False
22972,CCN(C)CC#COC,core+t1+t2:CCN(C)C,False
22973,CCN(C)CC#CS,core+t1+t2:CCN(C)C,False
22974,CCN(C)CON,core+t1+t2:CCN(C)C,False
22975,CCN(C)COF,core+t1+t2:CCN(C)C,False
22976,CCN(C)COC#N,core+t1+t2:CCN(C)C,False
22977,CCN(C)COS,core+t1+t2:CCN(C)C,False
22978,CCN(C)COCO,core+t1+t2:CCN(C)C,False
22979,CCN(C)COCN,core+t1+t2:CCN(C)C,False
22980,CCN(C)COCF,core+t1+t2:CCN(C)C,False
22981,CCN(C)COCC=O,core+t1+t2:CCN(C)C,False
22982,CCN(C)COCC#N,core+t1+t2:CCN(C)C,False
22983,CCN(C)COCOC,core+t1+t2:CCN(C)C,False
22984,CCN(C)COCS,core+t1+t2:CCN(C)C,False
22985,CCCCOCN(C)CC,core+t1+t2:CCN(C)C,False
22986,CCN(C)COCCO,core+t1+t2:CCN(C)C,False
22987,CCN(C)COCCN,core+t1+t2:CCN(C)C,False
22988,CCN(C)COCCF,core+t1+t2:CCN(C)C,False
22989,CCN(C)COCCC=O,core+t1+t2:CCN(C)C,False
22990,CCN(C)COCCC#N,core+t1+t2:CCN(C)C,False
22991,CCN(C)COCCS,core+t1+t2:CCN(C)C,False
22992,CCCCCOCN(C)CC,core+t1+t2:CCN(C)C,False
22993,CCN(C)COCCCO,core+t1+t2:CCN(C)C,False
22994,CCN(C)COCCCN,core+t1+t2:CCN(C)C,False
22995,CCN(C)COCCCF,core+t1+t2:CCN(C)C,False
22996,CCN(C)COCCCC=O,core+t1+t2:CCN(C)C,False
22997,CCN(C)COCCCC#N,core+t1+t2:CCN(C)C,False
22998,CCN(C)COCCCOC,core+t1+t2:CCN(C)C,False
22999,CCN(C)COCCCS,core+t1+t2:CCN(C)C,False
23000,CCC(C)OCN(C)CC,core+t1+t2:CCN(C)C,False
23001,CCCC(C)OCN(C)CC,core+t1+t2:CCN(C)C,False
23002,CCN(C)COC(C)CO,core+t1+t2:CCN(C)C,False
23003,CCN(C)COC(C)CN,core+t1+t2:CCN(C)C,False
23004,CCN(C)COC(C)CF,core+t1+t2:CCN(C)C,False
23005,CCN(C)COC(C)CC=O,core+t1+t2:CCN(C)C,False
23006,CCN(C)COC(C)CC#N,core+t1+t2:CCN(C)C,False
23007,CCN(C)COC(C)COC,core+t1+t2:CCN(C)C,False
23008,CCN(C)COC(C)CS,core+t1+t2:CCN(C)C,False
23009,CCN(C)CNO,core+t1+t2:CCN(C)C,False
23010,CCN(C)CNN,core+t1+t2:CCN(C)C,False
23011,CCN(C)CNF,core+t1+t2:CCN(C)C,False
23012,CCN(C)CNC#N,core+t1+t2:CCN(C)C,False
23013,CCN(C)CNOC,core+t1+t2:CCN(C)C,False
23014,CCN(C)CNS,core+t1+t2:CCN(C)C,False
23015,CCCNCN(C)CC,core+t1+t2:CCN(C)C,False
23016,CCN(C)CNCO,core+t1+t2:CCN(C)C,False
23017,CCN(C)CNCN,core+t1+t2:CCN(C)C,False
23018,CCN(C)CNCF,core+t1+t2:CCN(C)C,False
23019,CCN(C)CNCC=O,core+t1+t2:CCN(C)C,False
23020,CCN(C)CNCC#N,core+t1+t2:CCN(C)C,False
23021,CCN(C)CNCOC,core+t1+t2:CCN(C)C,False
23022,CCN(C)CNCS,core+t1+t2:CCN(C)C,False
23023,CCCCNCN(C)CC,core+t1+t2:CCN(C)C,False
23024,CCN(C)CNCCO,core+t1+t2:CCN(C)C,False
23025,CCN(C)CNCCN,core+t1+t2:CCN(C)C,False
23026,CCN(C)CNCCF,core+t1+t2:CCN(C)C,False
23027,CCN(C)CNCCC=O,core+t1+t2:CCN(C)C,False
23028,CCN(C)CNCCC#N,core+t1+t2:CCN(C)C,False
23029,CCN(C)CNCCOC,core+t1+t2:CCN(C)C,False
23030,CCN(C)CNCCS,core+t1+t2:CCN(C)C,False
23031,CCN(C)CN(C)CC,core+t1+t2:CCN(C)C,False
23032,CCCN(C)CN(C)CC,core+t1+t2:CCN(C)C,False
23033,CCN(C)CN(C)CO,core+t1+t2:CCN(C)C,False
23034,CCN(C)CN(C)CN,core+t1+t2:CCN(C)C,False
23035,CCN(C)CN(C)CF,core+t1+t2:CCN(C)C,False
23036,CCN(C)CN(C)CC=O,core+t1+t2:CCN(C)C,False
23037,CCN(C)CN(C)CC#N,core+t1+t2:CCN(C)C,False
23038,CCN(C)CN(C)COC,core+t1+t2:CCN(C)C,False
23039,CCN(C)CN(C)CS,core+t1+t2:CCN(C)C,False
23040,CCN(C)CN1CC1C,core+t1+t2:CCN(C)C,False
23041,CCC1CN1CN(C)CC,core+t1+t2:CCN(C)C,False
23042,CCN(C)CN1CC1O,core+t1+t2:CCN(C)C,False
23043,CCN(C)CN1CC1N,core+t1+t2:CCN(C)C,False
23044,CCN(C)CN1CC1F,core+t1+t2:CCN(C)C,False
23045,CCN(C)CN1CC1C=O,core+t1+t2:CCN(C)C,False
23046,CCN(C)CN1CC1C#N,core+t1+t2:CCN(C)C,False
23047,CCN(C)CN1CC1OC,core+t1+t2:CCN(C)C,False
23048,CCN(C)CN1CC1S,core+t1+t2:CCN(C)C,False
23049,CCCNCCF,core+t1+t2:CCCN,False
23050,CCCNCCC=O,core+t1+t2:CCCN,False
23051,CCCNCCC#N,core+t1+t2:CCCN,False
23052,CCCNCCOC,core+t1+t2:CCCN,False
23053,CCCNCCS,core+t1+t2:CCCN,False
23054,CCCNCCCF,core+t1+t2:CCCN,False
23055,CCCNCCCC=O,core+t1+t2:CCCN,False
23056,CCCNCCCC#N,core+t1+t2:CCCN,False
23057,CCCNCCCOC,core+t1+t2:CCCN,False
23058,CCCNCCCS,core+t1+t2:CCCN,False
23059,CCCCCCNCCC,core+t1+t2:CCCN,False
23060,CCCNCCCCO,core+t1+t2:CCCN,False
23061,CCCNCCCCF,core+t1+t2:CCCN,False
23062,CCCNCCCCC=O,core+t1+t2:CCCN,False
23063,CCCNCCCCC#N,core+t1+t2:CCCN,False
23064,CCCNCCCCOC,core+t1+t2:CCCN,False
23065,CCCNCCCCS,core+t1+t2:CCCN,False
23066,CCCNC(C)CCC,core+t1+t2:CCCN,False
23067,CCCNC(C)CO,core+t1+t2:CCCN,False
23068,CCCNC(C)CN,core+t1+t2:CCCN,False
23069,CCCNC(C)CF,core+t1+t2:CCCN,False
23070,CCCNC(C)CC=O,core+t1+t2:CCCN,False
23071,CCCNC(C)CC#N,core+t1+t2:CCCN,False
23072,CCCNC(C)COC,core+t1+t2:CCCN,False
23073,CCCNC(C)CS,core+t1+t2:CCCN,False
23074,CCCNC(C)(C)CC,core+t1+t2:CCCN,False
23075,CCCNC(C)(C)CCC,core+t1+t2:CCCN,False
23076,CCCNC(C)(C)CO,core+t1+t2:CCCN,False
23077,CCCNC(C)(C)CN,core+t1+t2:CCCN,False
23078,CCCNC(C)(C)CF,core+t1+t2:CCCN,False
23079,CCCNC(C)(C)CC=O,core+t1+t2:CCCN,False
23080,CCCNC(C)(C)CC#N,core+t1+t2:CCCN,False
23081,CCCNC(C)(C)COC,core+t1+t2:CCCN,False
23082,CCCNC(C)(C)CS,core+t1+t2:CCCN,False
23083,CC=CNCCC,core+t1+t2:CCCN,False
23084,CCC=CNCCC,core+t1+t2:CCCN,False
23085,CCCNC=CO,core+t1+t2:CCCN,False
23086,CCCNC=CN,core+t1+t2:CCCN,False
23087,CCCNC=CF,core+t1+t2:CCCN,False
23088,CCCNC=CC=O,core+t1+t2:CCCN,False
23089,CCCNC=CC#N,core+t1+t2:CCCN,False
23090,CCCNC=COC,core+t1+t2:CCCN,False
23091,CCCNC=CS,core+t1+t2:CCCN,False
23092,CC#CNCCC,core+t1+t2:CCCN,False
23093,CCC#CNCCC,core+t1+t2:CCCN,False
23094,CCCNC#CO,core+t1+t2:CCCN,False
23095,CCCNC#CN,core+t1+t2:CCCN,False
23096,CCCNC#CF,core+t1+t2:CCCN,False
23097,CCCNC#CC=O,core+t1+t2:CCCN,False
23098,CCCNC#CC#N,core+t1+t2:CCCN,False
23099,CCCNC#COC,core+t1+t2:CCCN,False
23100,CCCNC#CS,core+t1+t2:CCCN,False
23101,CCCNON,core+t1+t2:CCCN,False
23102,CCCNOF,core+t1+t2:CCCN,False
23103,CCCNOC#N,core+t1+t2:CCCN,False
23104,CCCNOS,core+t1+t2:CCCN,False
23105,CCCNOCN,core+t1+t2:CCCN,False
23106,CCCNOCF,core+t1+t2:CCCN,False
23107,CCCNOCC=O,core+t1+t2:CCCN,False
23108,CCCNOCC#N,core+t1+t2:CCCN,False
23109,CCCNOCS,core+t1+t2:CCCN,False
23110,CCCCONCCC,core+t1+t2:CCCN,False
23111,CCCNOCCN,core+t1+t2:CCCN,False
23112,CCCNOCCF,core+t1+t2:CCCN,False
23113,CCCNOCCC=O,core+t1+t2:CCCN,False
23114,CCCNOCCC#N,core+t1+t2:CCCN,False
23115,CCCNOCCOC,core+t1+t2:CCCN,False
23116,CCCNOCCS,core+t1+t2:CCCN,False
23117,CCCCCONCCC,core+t1+t2:CCCN,False
23118,CCCNOCCCN,core+t1+t2:CCCN,False
23119,CCCNOCCCF,core+t1+t2:CCCN,False
23120,CCCNOCCCC=O,core+t1+t2:CCCN,False
23121,CCCNOCCCC#N,core+t1+t2:CCCN,False
23122,CCCNOCCCOC,core+t1+t2:CCCN,False
23123,CCCNOCCCS,core+t1+t2:CCCN,False
23124,CCCNOC(C)CC,core+t1+t2:CCCN,False
23125,CCCNOC(C)CCC,core+t1+t2:CCCN,False
23126,CCCNOC(C)CO,core+t1+t2:CCCN,False
23127,CCCNOC(C)CN,core+t1+t2:CCCN,False
23128,CCCNOC(C)CF,core+t1+t2:CCCN,False
23129,CCCNOC(C)CC=O,core+t1+t2:CCCN,False
23130,CCCNOC(C)CC#N,core+t1+t2:CCCN,False
23131,CCCNOC(C)COC,core+t1+t2:CCCN,False
23132,CCCNOC(C)CS,core+t1+t2:CCCN,False
23133,CCCNNO,core+t1+t2:CCCN,False
23134,CCCNNN,core+t1+t2:CCCN,False
23135,CCCNNF,core+t1+t2:CCCN,False
23136,CCCNNC#N,core+t1+t2:CCCN,False
23137,CCCNNOC,core+t1+t2:CCCN,False
23138,CCCNNS,core+t1+t2:CCCN,False
23139,CCCNNCCC,core+t1+t2:CCCN,False
23140,CCCNNCO,core+t1+t2:CCCN,False
23141,CCCNNCN,core+t1+t2:CCCN,False
23142,CCCNNCF,core+t1+t2:CCCN,False
23143,CCCNNCC=O,core+t1+t2:CCCN,False
23144,CCCNNCC#N,core+t1+t2:CCCN,False
23145,CCCNNCOC,core+t1+t2:CCCN,False
23146,CCCNNCS,core+t1+t2:CCCN,False
23147,CCCCNNCCC,core+t1+t2:CCCN,False
23148,CCCNNCCO,core+t1+t2:CCCN,False
23149,CCCNNCCF,core+t1+t2:CCCN,False
23150,CCCNNCCC=O,core+t1+t2:CCCN,False
23151,CCCNNCCC#N,core+t1+t2:CCCN,False
23152,CCCNNCCOC,core+t1+t2:CCCN,False
23153,CCCNNCCS,core+t1+t2:CCCN,False
23154,CCCNN(C)CC,core+t1+t2:CCCN,False
23155,CCCNN(C)CCC,core+t1+t2:CCCN,False
23156,CCCNN(C)CO,core+t1+t2:CCCN,False
23157,CCCNN(C)CN,core+t1+t2:CCCN,False
23158,CCCNN(C)CF,core+t1+t2:CCCN,False
23159,CCCNN(C)CC=O,core+t1+t2:CCCN,False
23160,CCCNN(C)CC#N,core+t1+t2:CCCN,False
23161,CCCNN(C)COC,core+t1+t2:CCCN,False
23162,CCCNN(C)CS,core+t1+t2:CCCN,False
23163,CCCNN1CC1C,core+t1+t2:CCCN,False
23164,CCCNN1CC1CC,core+t1+t2:CCCN,False
23165,CCCNN1CC1O,core+t1+t2:CCCN,False
23166,CCCNN1CC1N,core+t1+t2:CCCN,False
23167,CCCNN1CC1F,core+t1+t2:CCCN,False
23168,CCCNN1CC1C=O,core+t1+t2:CCCN,False
23169,CCCNN1CC1C#N,core+t1+t2:CCCN,False
23170,CCCNN1CC1OC,core+t1+t2:CCCN,False
23171,CCCNN1CC1S,core+t1+t2:CCCN,False
23172,CCCCCCCNCCC,core+t1+t2:CCCNC,False
23173,CCCNCCCCCO,core+t1+t2:CCCNC,False
23174,CCCNCCCCCN,core+t1+t2:CCCNC,False
23175,CCCNCCCCCF,core+t1+t2:CCCNC,False
23176,CCCNCCCCCC=O,core+t1+t2:CCCNC,False
23177,CCCNCCCCCC#N,core+t1+t2:CCCNC,False
23178,CCCNCCCCCOC,core+t1+t2:CCCNC,False
23179,CCCNCCCCCS,core+t1+t2:CCCNC,False
23180,CCCNCC(C)CC,core+t1+t2:CCCNC,False
23181,CCCNCC(C)CCC,core+t1+t2:CCCNC,False
23182,CCCNCC(C)CO,core+t1+t2:CCCNC,False
23183,CCCNCC(C)CN,core+t1+t2:CCCNC,False
23184,CCCNCC(C)CF,core+t1+t2:CCCNC,False
23185,CCCNCC(C)CC=O,core+t1+t2:CCCNC,False
23186,CCCNCC(C)CC#N,core+t1+t2:CCCNC,False
23187,CCCNCC(C)COC,core+t1+t2:CCCNC,False
23188,CCCNCC(C)CS,core+t1+t2:CCCNC,False
23189,CCCNCC(C)(C)CC,core+t1+t2:CCCNC,False
23190,CCCNCC(C)(C)CCC,core+t1+t2:CCCNC,False
23191,CCCNCC(C)(C)CO,core+t1+t2:CCCNC,False
23192,CCCNCC(C)(C)CN,core+t1+t2:CCCNC,False
23193,CCCNCC(C)(C)CF,core+t1+t2:CCCNC,False
23194,CCCNCC(C)(C)CC=O,core+t1+t2:CCCNC,False
23195,CCCNCC(C)(C)CC#N,core+t1+t2:CCCNC,False
23196,CCCNCC(C)(C)COC,core+t1+t2:CCCNC,False
23197,CCCNCC(C)(C)CS,core+t1+t2:CCCNC,False
23198,CC=CCNCCC,core+t1+t2:CCCNC,False
23199,CCC=CCNCCC,core+t1+t2:CCCNC,False
23200,CCCNCC=CO,core+t1+t2:CCCNC,False
23201,CCCNCC=CN,core+t1+t2:CCCNC,False
23202,CCCNCC=CF,core+t1+t2:CCCNC,False
23203,CCCNCC=CC=O,core+t1+t2:CCCNC,False
23204,CCCNCC=CC#N,core+t1+t2:CCCNC,False
23205,CCCNCC=COC,core+t1+t2:CCCNC,False
23206,CCCNCC=CS,core+t1+t2:CCCNC,False
23207,CCC#CCNCCC,core+t1+t2:CCCNC,False
23208,CCCNCC#CO,core+t1+t2:CCCNC,False
23209,CCCNCC#CN,core+t1+t2:CCCNC,False
23210,CCCNCC#CF,core+t1+t2:CCCNC,False
23211,CCCNCC#CC=O,core+t1+t2:CCCNC,False
23212,CCCNCC#CC#N,core+t1+t2:CCCNC,False
23213,CCCNCC#COC,core+t1+t2:CCCNC,False
23214,CCCNCC#CS,core+t1+t2:CCCNC,False
23215,CCCNCON,core+t1+t2:CCCNC,False
23216,CCCNCOF,core+t1+t2:CCCNC,False
23217,CCCNCOC#N,core+t1+t2:CCCNC,False
23218,CCCNCOS,core+t1+t2:CCCNC,False
23219,CCCNCOCO,core+t1+t2:CCCNC,False
23220,CCCNCOCN,core+t1+t2:CCCNC,False
23221,CCCNCOCF,core+t1+t2:CCCNC,False
23222,CCCNCOCC=O,core+t1+t2:CCCNC,False
23223,CCCNCOCC#N,core+t1+t2:CCCNC,False
23224,CCCNCOCOC,core+t1+t2:CCCNC,False
23225,CCCNCOCS,core+t1+t2:CCCNC,False
23226,CCCCOCNCCC,core+t1+t2:CCCNC,False
23227,CCCNCOCCO,core+t1+t2:CCCNC,False
23228,CCCNCOCCN,core+t1+t2:CCCNC,False
23229,CCCNCOCCF,core+t1+t2:CCCNC,False
23230,CCCNCOCCC=O,core+t1+t2:CCCNC,False
23231,CCCNCOCCC#N,core+t1+t2:CCCNC,False
23232,CCCNCOCCS,core+t1+t2:CCCNC,False
23233,CCCCCOCNCCC,core+t1+t2:CCCNC,False
23234,CCCNCOCCCO,core+t1+t2:CCCNC,False
23235,CCCNCOCCCN,core+t1+t2:CCCNC,False
23236,CCCNCOCCCF,core+t1+t2:CCCNC,False
23237,CCCNCOCCCC=O,core+t1+t2:CCCNC,False
23238,CCCNCOCCCC#N,core+t1+t2:CCCNC,False
23239,CCCNCOCCCOC,core+t1+t2:CCCNC,False
23240,CCCNCOCCCS,core+t1+t2:CCCNC,False
23241,CCCNCOC(C)CC,core+t1+t2:CCCNC,False
23242,CCCNCOC(C)CCC,core+t1+t2:CCCNC,False
23243,CCCNCOC(C)CO,core+t1+t2:CCCNC,False
23244,CCCNCOC(C)CN,core+t1+t2:CCCNC,False
23245,CCCNCOC(C)CF,core+t1+t2:CCCNC,False
23246,CCCNCOC(C)CC=O,core+t1+t2:CCCNC,False
23247,CCCNCOC(C)CC#N,core+t1+t2:CCCNC,False
23248,CCCNCOC(C)COC,core+t1+t2:CCCNC,False
23249,CCCNCOC(C)CS,core+t1+t2:CCCNC,False
23250,CCCNCNO,core+t1+t2:CCCNC,False
23251,CCCNCNN,core+t1+t2:CCCNC,False
23252,CCCNCNF,core+t1+t2:CCCNC,False
23253,CCCNCNC#N,core+t1+t2:CCCNC,False
23254,CCCNCNOC,core+t1+t2:CCCNC,False
23255,CCCNCNS,core+t1+t2:CCCNC,False
23256,CCCNCNCCC,core+t1+t2:CCCNC,False
23257,CCCNCNCO,core+t1+t2:CCCNC,False
23258,CCCNCNCN,core+t1+t2:CCCNC,False
23259,CCCNCNCF,core+t1+t2:CCCNC,False
23260,CCCNCNCC=O,core+t1+t2:CCCNC,False
23261,CCCNCNCC#N,core+t1+t2:CCCNC,False
23262,CCCNCNCOC,core+t1+t2:CCCNC,False
23263,CCCNCNCS,core+t1+t2:CCCNC,False
23264,CCCCNCNCCC,core+t1+t2:CCCNC,False
23265,CCCNCNCCO,core+t1+t2:CCCNC,False
23266,CCCNCNCCN,core+t1+t2:CCCNC,False
23267,CCCNCNCCF,core+t1+t2:CCCNC,False
23268,CCCNCNCCC=O,core+t1+t2:CCCNC,False
23269,CCCNCNCCC#N,core+t1+t2:CCCNC,False
23270,CCCNCNCCOC,core+t1+t2:CCCNC,False
23271,CCCNCNCCS,core+t1+t2:CCCNC,False
23272,CCCNCN(C)CCC,core+t1+t2:CCCNC,False
23273,CCCNCN(C)CO,core+t1+t2:CCCNC,False
23274,CCCNCN(C)CN,core+t1+t2:CCCNC,False
23275,CCCNCN(C)CF,core+t1+t2:CCCNC,False
23276,CCCNCN(C)CC=O,core+t1+t2:CCCNC,False
23277,CCCNCN(C)CC#N,core+t1+t2:CCCNC,False
23278,CCCNCN(C)COC,core+t1+t2:CCCNC,False
23279,CCCNCN(C)CS,core+t1+t2:CCCNC,False
23280,CCCNCN1CC1C,core+t1+t2:CCCNC,False
