id,formula,name,family,source,sigma_ion_S_cm,E_g_eV,stability_window_V,migration_barrier_eV,cost_index,dn_pbp_v2,a_A,b_A,c_A,space_group,DOI,rank
SUP-0126,Li6.7Al0.012La3Zr1.56Ta0.25Si0.15O11.91,Li6.7Al0.012La3Zr1.56Ta0.25Si0.15O11.91,superionic,McHaffie-CaltechDATA,0.00042,4.0,4.5,0.4,2.238095238095238,7.22049390153192,0.0,0.0,0.0,,10.22002/23mvv-6gk43,327
OBX-0159,La0.61Li0.18TiO3,La0.61Li0.18TiO3,other,OBELiX,0.000412,4.0,4.5,0.4,1.25,7.220297783130185,3.8695,3.8695,7.778,P4/mmm,10.1016/s0167-2738(98)00070-8,328
OBX-0321,Li1.1Lu0.1Hf1.9(PO4)3,Li1.1Lu0.1Hf1.9(PO4)3,nasicon,OBELiX,5.88e-05,5.0,5.0,0.35,1.457142857142857,7.220168115805072,8.839,8.839,22.046,R-3c,10.1016/0167-2738(93)90387-i,329
SUP-0119,Li1.5(Al0.5Ge1.5)(PO4)3,Li1.5(Al0.5Ge1.5)(PO4)3,superionic,McHaffie-CaltechDATA,0.0004,4.0,4.5,0.4,1.5999999999999999,7.220000000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,330
SUP-0313,Li1.6(Al0.6Ge0.6Ti0.8)(PO4)3,Li1.6(Al0.6Ge0.6Ti0.8)(PO4)3,superionic,McHaffie-CaltechDATA,0.0004,4.0,4.5,0.4,1.0333333333333334,7.220000000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,331
SUP-0348,Li6.06Al0.2La3Zr2O12,Li6.06Al0.2La3Zr2O12,superionic,McHaffie-CaltechDATA,0.0004,4.0,4.5,0.4,2.347826086956522,7.220000000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,332
SUP-0475,Li6.5La3Hf1.5Ta0.5O12,Li6.5La3Hf1.5Ta0.5O12,superionic,McHaffie-CaltechDATA,0.0004,4.0,4.5,0.4,2.090909090909091,7.220000000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,333
OBX-0325,Li1.3Fe0.3Hf1.7(PO4)3,Li1.3Fe0.3Hf1.7(PO4)3,nasicon,OBELiX,5.4e-05,5.0,5.0,0.35,1.457142857142857,7.219848469228349,8.809,8.809,21.889,R-3c,10.1016/0167-2738(93)90387-i,334
OBX-0320,Li1.1In0.1Hf1.9(PO4)3,Li1.1In0.1Hf1.9(PO4)3,nasicon,OBELiX,5.13e-05,5.0,5.0,0.35,1.457142857142857,7.219662401831788,8.831,8.831,22.036,R-3c,10.1016/0167-2738(93)90387-i,335
OBX-0442,Li0.375Sr0.4375Hf0.25Ta0.75O3,Li0.375Sr0.4375Hf0.25Ta0.75O3,other,OBELiX,0.00038,4.0,4.5,0.4,1.0,7.219493588689619,3.992,3.992,3.992,Pm-3m,10.1021/acsami.6b03070,336
SUP-0561,Li5.55Al0.19Ga0.05La2.88Zr2O12,Li5.55Al0.19Ga0.05La2.88Zr2O12,superionic,McHaffie-CaltechDATA,0.00038,4.0,4.5,0.4,2.142857142857143,7.219493588689619,0.0,0.0,0.0,,10.22002/23mvv-6gk43,337
OBX-0237,Li1.2Al0.2Ge1.8(PO4)3,Li1.2Al0.2Ge1.8(PO4)3,nasicon,OBELiX,4.83e-05,5.0,5.0,0.35,1.5999999999999999,7.219449820141557,8.2619,8.2619,20.5656,R-3c,10.1021/acsami.8b00842,338
OBX-0327,Li1.3Lu0.3Hf1.7(PO4)3,Li1.3Lu0.3Hf1.7(PO4)3,nasicon,OBELiX,3.56e-05,5.0,5.0,0.35,1.457142857142857,7.2184665735560705,8.843,8.843,21.995,R-3c,10.1016/0167-2738(93)90387-i,339
OBX-0156,Li0.27La0.57TiO3,Li0.27La0.57TiO3,other,OBELiX,0.00034,4.0,4.5,0.4,1.25,7.218439088914586,3.873,3.873,7.75,P4/mmm,10.1021/cm001207u,340
OBX-0249,Li1.3Cr0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,nasicon,OBELiX,3.51e-05,5.0,5.0,0.35,1.1714285714285713,7.21842452529744,8.5203,8.5203,20.8702,R-3c,10.1149/1.2086597,341
OBX-0079,La0.64Li0.08TiO3,La0.64Li0.08TiO3,other,OBELiX,0.000335,4.0,4.5,0.4,1.25,7.218303005217724,3.8753,3.8638,7.7901,Pmmm,10.1016/s0167-2738(00)00761-x,342
SUP-0134,Li3ErCl6,Li3ErCl6,superionic,McHaffie-CaltechDATA,0.00033,4.0,4.5,0.4,1.6,7.218165902124586,0.0,0.0,0.0,,10.22002/23mvv-6gk43,343
OBX-0329,Li1.3Y0.3Hf1.7(PO4)3,Li1.3Y0.3Hf1.7(PO4)3,nasicon,OBELiX,3.19e-05,5.0,5.0,0.35,1.457142857142857,7.218148008498577,8.835,8.835,21.957,R-3c,10.1016/0167-2738(93)90387-i,344
SUP-0260,Li6.77La3Zr1.95Nb0.05O12,Li6.77La3Zr1.95Nb0.05O12,superionic,McHaffie-CaltechDATA,0.000321,4.0,4.5,0.4,2.1818181818181817,7.21791647286717,0.0,0.0,0.0,,10.22002/23mvv-6gk43,345
SUP-0073,Li6.6La3Zr1.6Sb0.4O12 + 1wt% LiAlO2,Li6.6La3Zr1.6Sb0.4O12 + 1wt% LiAlO2,superionic,McHaffie-CaltechDATA,0.000316,4.0,4.5,0.4,2.026923076923077,7.217776388834632,0.0,0.0,0.0,,10.22002/23mvv-6gk43,346
OBX-0567,Li6.4Al0.19La3Zr2O11.8,Li6.4Al0.19La3Zr2O11.8,other,OBELiX,0.00031,4.0,4.5,0.4,2.409090909090909,7.21760681686166,12.972,12.972,12.972,Ia-3d ,10.1016/j.jpowsour.2012.02.100,347
SUP-0185,La0.5Li0.5O3Ti1,La0.5Li0.5O3Ti1,superionic,McHaffie-CaltechDATA,0.000309847,4.0,4.5,0.4,1.25,7.21760247141739,0.0,0.0,0.0,,10.22002/23mvv-6gk43,348
OBX-0322,Li1.1Sc0.1Hf1.9(PO4)3,Li1.1Sc0.1Hf1.9(PO4)3,nasicon,OBELiX,2.45e-05,5.0,5.0,0.35,1.457142857142857,7.217449747468306,8.837,8.837,21.965,R-3c,10.1016/0167-2738(93)90387-i,349
OBX-0343,Li1.6Al0.6Ti1.4(PO4)3,Li1.6Al0.6Ti1.4(PO4)3,nasicon,OBELiX,2.3e-05,5.0,5.0,0.35,1.1714285714285713,7.217295831523312,8.479,8.479,20.981,R-3c,10.1016/s0955-2219(99)00055-2,350
OBX-0271,Li(Ti1.4Sn0.6)(PO4)3,Li(Ti1.4Sn0.6)(PO4)3,nasicon,OBELiX,2.28e-05,5.0,5.0,0.35,1.1714285714285713,7.217274934554525,8.5491,8.5491,21.0473,R-3c,10.1016/j.physb.2011.11.006,351
OBX-0332,Li1.4Y0.4Hf1.6(PO4)3,Li1.4Y0.4Hf1.6(PO4)3,nasicon,OBELiX,2.09e-05,5.0,5.0,0.35,1.457142857142857,7.217071651780265,8.863,8.863,21.91,R-3c,10.1016/0167-2738(93)90387-i,352
OBX-0331,Li1.4Lu0.4Hf1.6(PO4)3,Li1.4Lu0.4Hf1.6(PO4)3,nasicon,OBELiX,2.06e-05,5.0,5.0,0.35,1.457142857142857,7.217038722287164,8.877,8.877,21.946,R-3c,10.1016/0167-2738(93)90387-i,353
SUP-0128,Li6.79Al0.012La3Zr1.61Ta0.25Si0.15O12.12,Li6.79Al0.012La3Zr1.61Ta0.25Si0.15O12.12,superionic,McHaffie-CaltechDATA,0.00029,4.0,4.5,0.4,2.1818181818181817,7.217029386365927,0.0,0.0,0.0,,10.22002/23mvv-6gk43,354
OBX-0336,Li1.3Al0.15Y0.15Ti1.7(PO4)3,Li1.3Al0.15Y0.15Ti1.7(PO4)3,nasicon,OBELiX,1.9e-05,5.0,5.0,0.35,1.1714285714285713,7.21685889894354,8.5069,8.5069,20.8226,R-3c,10.1016/j.ssi.2012.05.011,355
OBX-0248,Li1.2Cr0.2Ti1.8(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,nasicon,OBELiX,1.82e-05,5.0,5.0,0.35,1.1714285714285713,7.21676614580154,8.5189,8.5189,20.8643,R-3c,10.1149/1.2086597,356
SUP-0263,Li6.4Ge0.11La3Zr2O12,Li6.4Ge0.11La3Zr2O12,superionic,McHaffie-CaltechDATA,0.00028,4.0,4.5,0.4,2.347826086956522,7.216733200530682,0.0,0.0,0.0,,10.22002/23mvv-6gk43,357
OBX-0435,Li0.31La0.63(Ti0.9Co0.1)O3,Li0.31La0.63(Ti0.9Co0.1)O3,other,OBELiX,0.00026,4.0,4.5,0.4,1.0,7.216124515496598,3.8845,3.8845,3.8845,Pm-3m,10.1016/j.mseb.2004.07.003,358
SUP-0278,Li0.31La0.63((Ti0.9Co0.1)O3,Li0.31La0.63((Ti0.9Co0.1)O3,superionic,McHaffie-CaltechDATA,0.00026,4.0,4.5,0.4,1.0,7.216124515496598,0.0,0.0,0.0,,10.22002/23mvv-6gk43,359
OBX-0313,Li1.3In0.3Hf1.7(PO4)3,Li1.3In0.3Hf1.7(PO4)3,nasicon,OBELiX,1e-05,5.0,5.0,0.35,1.457142857142857,7.215662277660169,8.82,8.82,21.933,R-3c,10.1016/0167-2738(86)90179-7,360
OBX-0272,Li(Ti0.6Sn1.4)(PO4)3,Li(Ti0.6Sn1.4)(PO4)3,nasicon,OBELiX,9.42e-06,5.0,5.0,0.35,1.3857142857142857,7.215569201850645,8.5983,8.5983,21.2868,R-3c,10.1016/j.physb.2011.11.006,361
OBX-0103,Li2InTi(PO4)3,Li2InTi(PO4)3,nasicon,OBELiX,8.3e-06,5.0,5.0,0.35,1.5777777777777777,7.215380972058178,8.577,8.826,24.05,Pbca,10.1016/s0167-2738(96)00565-6,362
SUP-0045,Li3.67Si0.67P0.33S4,Li3.67Si0.67P0.33S4,superionic,McHaffie-CaltechDATA,0.000231,4.0,4.5,0.4,1.0,7.215198684153571,0.0,0.0,0.0,,10.22002/23mvv-6gk43,363
OBX-0317,Li1.2In0.2Hf1.8(PO4)3,Li1.2In0.2Hf1.8(PO4)3,nasicon,OBELiX,4e-06,5.0,5.0,0.35,1.457142857142857,7.2145,8.815,8.815,21.954,R-3c,10.1016/0167-2738(86)90179-7,364
OBX-0273,Li(Ti0.4Sn1.6)(PO4)3,Li(Ti0.4Sn1.6)(PO4)3,nasicon,OBELiX,3.15e-06,5.0,5.0,0.35,1.3857142857142857,7.21427482393493,8.6121,8.6121,21.3574,R-3c,10.1016/j.physb.2011.11.006,365
OBX-0337,Li1.1Al0.1Ge1.9(PO4)3,Li1.1Al0.1Ge1.9(PO4)3,nasicon,OBELiX,2.9e-06,5.0,5.0,0.35,1.5999999999999999,7.214202938636593,8.262,8.262,20.44,R-3c,10.1016/s0955-2219(99)00055-2,366
SUP-0199,Li0.18La0.61TiO3,Li0.18La0.61TiO3,superionic,McHaffie-CaltechDATA,0.0002,4.0,4.5,0.4,1.25,7.214142135623732,0.0,0.0,0.0,,10.22002/23mvv-6gk43,367
SUP-0291,Li4BN3H10,Li4BN3H10,superionic,McHaffie-CaltechDATA,0.0002,4.0,4.5,0.4,1.1111111111111112,7.214142135623732,0.0,0.0,0.0,,10.22002/23mvv-6gk43,368
SUP-0362,(La0.46Li0.429Sr0.111)(TiO3),(La0.46Li0.429Sr0.111)(TiO3),superionic,McHaffie-CaltechDATA,0.000197,4.0,4.5,0.4,1.25,7.214035668847619,0.0,0.0,0.0,,10.22002/23mvv-6gk43,369
SUP-0476,Li6.5La3Sn1.5Ta0.5O12,Li6.5La3Sn1.5Ta0.5O12,superionic,McHaffie-CaltechDATA,0.00019,4.0,4.5,0.4,2.0681818181818183,7.213784048752091,0.0,0.0,0.0,,10.22002/23mvv-6gk43,370
OBX-0352,LiFeSb(PO4)3,LiFeSb(PO4)3,nasicon,OBELiX,1.37e-06,5.0,5.0,0.35,1.525,7.213670469991072,8.44,8.44,21.48,R-3c,10.1063/1.2357843,371
OBX-0348,Li1.2Al1.1Ta0.9(PO4)3,Li1.2Al1.1Ta0.9(PO4)3,nasicon,OBELiX,6.5e-07,5.0,5.0,0.35,1.1285714285714286,7.21330622577483,8.513,8.513,21.229,R-3c,10.1039/a807007e,372
OBX-0349,LiAlTa(PO4)3,LiAlTa(PO4)3,nasicon,OBELiX,6.5e-07,5.0,5.0,0.35,1.9874999999999998,7.21330622577483,8.542,8.542,20.815,R-3c,10.1039/a807007e,373
OBX-0098,Li2CrZr(PO4)3,Li2CrZr(PO4)3,nasicon,OBELiX,5.91e-07,5.0,5.0,0.35,1.911111111111111,7.213268765243751,8.596,8.787,24.21,Pbca,10.1016/s0167-2738(96)00565-6,374
OBX-0152,Li0.33La0.56Ti0.95Al0.05O2.95F0.05,Li0.33La0.56Ti0.95Al0.05O2.95F0.05,other,OBELiX,0.000176,4.0,4.5,0.4,1.0,7.213266499161422,3.8667,3.8667,7.739,P4mm ,10.1007/s11581-006-0011-9,375
OBX-0014,Li3.6Ge0.6P0.4S4,Li3.6Ge0.6P0.4S4,other,OBELiX,0.000175,4.0,4.5,0.4,1.0,7.213228756555324,13.9016,23.454,12.3367,P21/m,10.1149/1.1379028,376
SUP-0104,Li29Zr9Nb3O40,Li29Zr9Nb3O40,superionic,McHaffie-CaltechDATA,0.000175,4.0,4.5,0.4,1.7777777777777777,7.213228756555324,0.0,0.0,0.0,,10.22002/23mvv-6gk43,377
OBX-0324,Li1.3Cr0.3Hf1.7(PO4)3,Li1.3Cr0.3Hf1.7(PO4)3,nasicon,OBELiX,5.26e-07,5.0,5.0,0.35,1.457142857142857,7.213225258574579,8.798,8.798,21.929,R-3c,10.1016/0167-2738(93)90387-i,378
OBX-0097,Li2CrTi(PO4)3,Li2CrTi(PO4)3,nasicon,OBELiX,4.41e-07,5.0,5.0,0.35,1.4666666666666666,7.213164078308635,8.461,8.688,23.83,Pbca,10.1016/s0167-2738(96)00565-6,379
OBX-0100,Li2FeTi(PO4)3,Li2FeTi(PO4)3,nasicon,OBELiX,3.34e-07,5.0,5.0,0.35,1.2444444444444445,7.213077927331072,8.452,8.672,23.62,Pbca,10.1016/s0167-2738(96)00565-6,380
OBX-0234,LiGe2(PO4)3,LiGe2(PO4)3,nasicon,OBELiX,3.33e-07,5.0,5.0,0.35,2.025,7.21307706152185,8.287,8.287,20.475,R-3c,10.1002/chin.199345017,381
OBX-0008,Li0.91Hf2.022(PO4)3,Li0.91Hf2.022(PO4)3,nasicon,OBELiX,3.2e-07,5.0,5.0,0.35,1.8857142857142857,7.213065685424949,8.8306,8.8306,22.027,R-3c,10.1021/cm970078n,382
OBX-0233,LiHf2(PO4)3,LiHf2(PO4)3,nasicon,OBELiX,2.83e-07,5.0,5.0,0.35,1.775,7.213031977443131,8.824,8.824,22.04,R-3c,10.1002/chin.199345017,383
SUP-0019,Li6.25P0.75Si0.25S5I,Li6.25P0.75Si0.25S5I,superionic,McHaffie-CaltechDATA,0.000169031,4.0,4.5,0.4,1.1666666666666667,7.213001192253021,0.0,0.0,0.0,,10.22002/23mvv-6gk43,384
OBX-0048,Li2.5V2(PO4)3,Li2.5V2(PO4)3,nasicon,OBELiX,1.9e-07,5.0,5.0,0.35,1.6888888888888889,7.212935889894354,8.45678,8.62076,11.89577,P21/c,10.1021/cm034802f,385
OBX-0101,Li2FeZr(PO4)3,Li2FeZr(PO4)3,nasicon,OBELiX,1.44e-07,5.0,5.0,0.35,1.6888888888888889,7.21287947331922,8.47,8.72,23.8,Pbca,10.1016/s0167-2738(96)00565-6,386
OBX-0274,Li0.86Hf2.035(PO4)3,Li0.86Hf2.035(PO4)3,nasicon,OBELiX,9.2e-08,5.0,5.0,0.35,1.8857142857142857,7.212803315017762,8.8306,8.8306,22.027,R-3c,10.1021/cm970078n,387
OBX-0315,LiTi1.8Zr0.2(PO4)3,LiTi1.8Zr0.2(PO4)3,nasicon,OBELiX,8.5e-08,5.0,5.0,0.35,1.1714285714285713,7.212791547594742,8.54,8.54,20.985,R-3c,10.1016/0167-2738(86)90179-7,388
OBX-0104,Li2InZr(PO4)3,Li2InZr(PO4)3,nasicon,OBELiX,8.22e-08,5.0,5.0,0.35,2.022222222222222,7.212786705423737,8.761,8.979,24.2,Pbca,10.1016/s0167-2738(96)00565-6,389
OBX-0314,LiTi0.2Zr1.8(PO4)3,LiTi0.2Zr1.8(PO4)3,nasicon,OBELiX,5.6e-08,5.0,5.0,0.35,1.7428571428571427,7.212736643191324,8.828,8.828,21.978,R-3c,10.1016/0167-2738(86)90179-7,390
OBX-0099,Li2CrHf(PO4)3,Li2CrHf(PO4)3,nasicon,OBELiX,4.2e-08,5.0,5.0,0.35,1.6888888888888889,7.212704939015319,8.598,8.816,24.21,Pbca,10.1016/s0167-2738(96)00565-6,391
OBX-0440,(La0.65Li0.35)(Ti0.7Al0.3)O3,(La0.65Li0.35)(Ti0.7Al0.3)O3,other,OBELiX,0.000161,4.0,4.5,0.4,1.0,7.21268857754045,3.8594,3.8594,3.8594,Pm-3m,10.1016/j.jallcom.2017.05.278,392
OBX-0316,LiTi0.1Zr1.9(PO4)3,LiTi0.1Zr1.9(PO4)3,nasicon,OBELiX,3.2e-08,5.0,5.0,0.35,1.7428571428571427,7.2126788854382,8.845,8.845,22.057,R-3c,10.1016/0167-2738(86)90179-7,393
OBX-0351,LiAlSb(PO4)3,LiAlSb(PO4)3,nasicon,OBELiX,3.17e-08,5.0,5.0,0.35,1.4875,7.212678044938148,8.24,8.24,21.13,R-3c,10.1063/1.2357843,394
OBX-0102,Li2InHf(PO4)3,Li2InHf(PO4)3,nasicon,OBELiX,2.74e-08,5.0,5.0,0.35,1.7999999999999998,7.212665529453572,8.757,8.954,24.28,Pbca,10.1016/s0167-2738(96)00565-6,395
OBX-0044,LiClC3H7NO,LiClC3H7NO,other,OBELiX,0.00016,4.0,4.5,0.4,1.0714285714285714,7.212649110640674,5.839,6.39,15.961,P21/c,10.1021/acs.chemmater.5b00940,396
OBX-0050,Li2Sr2Al(PO4)3,Li2Sr2Al(PO4)3,nasicon,OBELiX,nan,5.0,5.0,0.35,1.69,7.212531622776602,4.945,22.088,8.632,P21/c,10.1016/j.jssc.2016.08.006,397
OBX-0231,LiZr2(PO4)3,LiZr2(PO4)3,nasicon,OBELiX,1e-09,5.0,5.0,0.35,2.275,7.212531622776602,8.847,8.847,22.24,R-3c,10.1016/0025-5408(86)90194-7,398
OBX-0350,LiCrSb(PO4)3,LiCrSb(PO4)3,nasicon,OBELiX,3.57e-10,5.0,5.0,0.35,1.775,7.212518894443628,8.38,8.38,21.46,R-3c,10.1063/1.2357843,399
OBX-0421,Li6.25P0.75Ge0.25S5I,Li6.25P0.75Ge0.25S5I,other,OBELiX,0.00015,4.0,4.5,0.4,1.1666666666666667,7.212247448713916,10.19307,10.19307,10.19307,F-43m,10.1021/jacs.8b10282,400
SUP-0062,Li5.75La3Nb1.25Ce0.75O12,Li5.75La3Nb1.25Ce0.75O12,superionic,McHaffie-CaltechDATA,0.00014,4.0,4.5,0.4,2.2857142857142856,7.2118321595662,0.0,0.0,0.0,,10.22002/23mvv-6gk43,401
OBX-0142,Li2Zn0.5PS4,Li2Zn0.5PS4,other,OBELiX,0.00013,4.0,4.5,0.4,1.0285714285714287,7.211401754250992,5.795,5.795,8.834, I-4,10.1021/acs.chemmater.7b05108,402
SUP-0511,Li1.69Zn0.66PS4,Li1.69Zn0.66PS4,superionic,McHaffie-CaltechDATA,0.00013,4.0,4.5,0.4,1.0333333333333334,7.211401754250992,0.0,0.0,0.0,,10.22002/23mvv-6gk43,403
OBX-0037,Li0.6[Li0.2Sn0.8S2],Li0.6[Li0.2Sn0.8S2],other,OBELiX,0.00012,4.0,4.5,0.4,1.0,7.210954451150104,19.217,3.6996,6.529,C2/m ,10.1039/c6ee00633g,404
OBX-0173,Li4PS4I,Li4PS4I,other,OBELiX,0.00012,4.0,4.5,0.4,1.22,7.210954451150104,8.48284,8.48284,5.93013,P4/nmm ,10.1021/acs.chemmater.7b00013,405
SUP-0204,Li6.47Sn0.2Sb0.8S4.97I1.03,Li6.47Sn0.2Sb0.8S4.97I1.03,superionic,McHaffie-CaltechDATA,0.00012,4.0,4.5,0.4,1.1818181818181819,7.210954451150104,0.0,0.0,0.0,,10.22002/23mvv-6gk43,406
SUP-0566,Li4.117PS4I,Li4.117PS4I,superionic,McHaffie-CaltechDATA,0.00012,4.0,4.5,0.4,1.22,7.210954451150104,0.0,0.0,0.0,,10.22002/23mvv-6gk43,407
OBX-0386,Li6PS5Br0.75I0.25,Li6PS5Br0.75I0.25,other,OBELiX,0.000112,4.0,4.5,0.4,1.0166666666666666,7.210583005244259,10.0336,10.0336,10.0336,F-43m,10.1021/jacs.7b06327,408
OBX-0401,Li7Ge3PS12,Li7Ge3PS12,other,OBELiX,0.00011,4.0,4.5,0.4,1.5304347826086957,7.210488088481702,9.80192,9.80192,9.80192,F-43m,10.1016/j.jssc.2016.12.001,409
SUP-0551,Li7PS6,Li7PS6,superionic,McHaffie-CaltechDATA,0.00011,4.0,4.5,0.4,1.0142857142857142,7.210488088481702,0.0,0.0,0.0,,10.22002/23mvv-6gk43,410
OBX-0459,Li0.19La0.67(Ti0.9Co0.1)O3,Li0.19La0.67(Ti0.9Co0.1)O3,other,OBELiX,0.000108,4.0,4.5,0.4,1.0,7.2103923048454135,7.7722,7.7722,7.7722,Fm-3m,10.1016/j.mseb.2004.07.003,411
OBX-0153,Li0.33La0.56Ti0.94Al0.06O2.94F0.06,Li0.33La0.56Ti0.94Al0.06O2.94F0.06,other,OBELiX,0.000106,4.0,4.5,0.4,1.0,7.210295630140988,3.8722,3.8722,7.73,P4mm ,10.1007/s11581-006-0011-9,412
OBX-0429,LiCe(BH4)3Cl,LiCe(BH4)3Cl,other,OBELiX,0.000103,4.0,4.5,0.4,1.5,7.210148891565093,11.72,11.72,11.72,I-43m,10.1021/cm300792t,413
SUP-0201,Li14Zn(GeO4)4,Li14Zn(GeO4)4,superionic,McHaffie-CaltechDATA,0.000103,4.0,4.5,0.4,1.25,7.210148891565093,0.0,0.0,0.0,,10.22002/23mvv-6gk43,414
OBX-0089,(Ag0.33Li0.67)0.27La0.57TiO3,(Ag0.33Li0.67)0.27La0.57TiO3,other,OBELiX,0.0001,4.0,4.5,0.4,1.25,7.210000000000001,3.881,3.868,7.791,Pmmm,10.1021/cm001207u,415
OBX-0458,Li0.5Sr0.5Fe0.25Ta0.75O3,Li0.5Sr0.5Fe0.25Ta0.75O3,other,OBELiX,0.0001,4.0,4.5,0.4,1.0,7.210000000000001,3.9639,3.9639,3.9639,Pm-3m,10.1016/s0378-7753(97)02645-1,416
SUP-0074,Li6.4Al0.2La3Zr2O12,Li6.4Al0.2La3Zr2O12,superionic,McHaffie-CaltechDATA,0.0001,4.0,4.5,0.4,2.347826086956522,7.210000000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,417
SUP-0310,Li1.6(Al0.6Ge0.4Ti)(PO4)3,Li1.6(Al0.6Ge0.4Ti)(PO4)3,superionic,McHaffie-CaltechDATA,0.0001,4.0,4.5,0.4,1.1714285714285713,7.210000000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,418
OBX-0232,Li1.2Ti1.8Sc0.2(PO4)3,Li1.2Ti1.8Sc0.2(PO4)3,other,OBELiX,9.98e-05,4.0,4.5,0.4,1.1714285714285713,7.209989994994994,8.527,8.527,20.924,R-3c,10.1021/acs.inorgchem.6b02274,419
SUP-0030,Li6.3P0.7Sn0.3S5I,Li6.3P0.7Sn0.3S5I,superionic,McHaffie-CaltechDATA,9.17e-05,4.0,4.5,0.4,1.1666666666666667,7.2095760116959,0.0,0.0,0.0,,10.22002/23mvv-6gk43,420
SUP-0247,Li4Cu8Ge3S12(H2O),Li4Cu8Ge3S12(H2O),superionic,McHaffie-CaltechDATA,9e-05,4.0,4.5,0.4,1.9333333333333333,7.209486832980506,0.0,0.0,0.0,,10.22002/23mvv-6gk43,421
SUP-0397,?-Li8GeP4,?-Li8GeP4,superionic,McHaffie-CaltechDATA,8.6e-05,4.0,4.5,0.4,1.3692307692307693,7.209273618495496,0.0,0.0,0.0,,10.22002/23mvv-6gk43,422
SUP-0078,Li6.96Sn1.55Si1.71P0.8S12,Li6.96Sn1.55Si1.71P0.8S12,superionic,McHaffie-CaltechDATA,8.5e-05,4.0,4.5,0.4,1.175,7.2092195444572935,0.0,0.0,0.0,,10.22002/23mvv-6gk43,423
SUP-0480,Li5.7La3Ta1.65Gd0.35O12,Li5.7La3Ta1.65Gd0.35O12,superionic,McHaffie-CaltechDATA,8.18e-05,4.0,4.5,0.4,2.3333333333333335,7.209044335243677,0.0,0.0,0.0,,10.22002/23mvv-6gk43,424
SUP-0513,Hf2La3(Li6.74Al0.08)O12,Hf2La3(Li6.74Al0.08)O12,superionic,McHaffie-CaltechDATA,8e-05,4.0,4.5,0.4,2.1739130434782608,7.20894427191,0.0,0.0,0.0,,10.22002/23mvv-6gk43,425
SUP-0029,Li6.25P0.75Sn0.25S5I,Li6.25P0.75Sn0.25S5I,superionic,McHaffie-CaltechDATA,7.67e-05,4.0,4.5,0.4,1.1666666666666667,7.208757853618325,0.0,0.0,0.0,,10.22002/23mvv-6gk43,426
OBX-0446,La0.41Sr0.25Li0.25TiO3,La0.41Sr0.25Li0.25TiO3,other,OBELiX,7.64e-05,4.0,4.5,0.4,1.25,7.208740709353366,5.495,5.495,5.495,Pm-3m,10.1021/cm020609u,427
OBX-0584,Li4SnS3Se,Li4SnS3Se,other,OBELiX,7.5e-05,4.0,4.5,0.4,1.6111111111111112,7.208660254037845,14.0934,8.07139,6.46112,Pnma,10.1021/acs.chemmater.0c04150,428
SUP-0217,Li4SnS0.9Se3.1,Li4SnS0.9Se3.1,superionic,McHaffie-CaltechDATA,7.43e-05,4.0,4.5,0.4,2.4375,7.208619744775804,0.0,0.0,0.0,,10.22002/23mvv-6gk43,429
OBX-0022,Li3.6Si0.6P0.4S4,Li3.6Si0.6P0.4S4,other,OBELiX,7.19e-05,4.0,4.5,0.4,1.0,7.20847938677028,13.6233,23.4044,12.2258,P21/m,10.1006/jssc.2002.9701,430
SUP-0018,Li6.2P0.8Si0.2S5I,Li6.2P0.8Si0.2S5I,superionic,McHaffie-CaltechDATA,7.16e-05,4.0,4.5,0.4,1.1666666666666667,7.208461678320523,0.0,0.0,0.0,,10.22002/23mvv-6gk43,431
OBX-0116,Li4SnS4,Li4SnS4,other,OBELiX,7e-05,4.0,4.5,0.4,1.2777777777777777,7.208366600265341,13.812,7.9624,6.367,Pnma,10.1021/cm3011315,432
SUP-0479,Li5.5La3Ta1.75Gd0.25O12,Li5.5La3Ta1.75Gd0.25O12,superionic,McHaffie-CaltechDATA,6.5e-05,4.0,4.5,0.4,2.3333333333333335,7.208062257748299,0.0,0.0,0.0,,10.22002/23mvv-6gk43,433
SUP-0052,Li7La3Zr1.842Ce0.158O12,Li7La3Zr1.842Ce0.158O12,superionic,McHaffie-CaltechDATA,6.16e-05,4.0,4.5,0.4,2.130434782608696,7.20784856674814,0.0,0.0,0.0,,10.22002/23mvv-6gk43,434
OBX-0447,La0.385Sr0.275Li0.275TiO3,La0.385Sr0.275Li0.275TiO3,other,OBELiX,6.04e-05,4.0,4.5,0.4,1.25,7.207771743691091,5.497,5.497,5.497,Pm-3m,10.1021/cm020609u,435
OBX-0457,Li0.5Sr0.5Cr0.25Ta0.75O3,Li0.5Sr0.5Cr0.25Ta0.75O3,other,OBELiX,6e-05,4.0,4.5,0.4,1.0,7.207745966692416,3.9503,3.9503,3.9503,Pm-3m,10.1016/s0378-7753(97)02645-1,436
