id,source_db,smiles,name,cas,dn,an,epsilon_r,viscosity_cp,dipole_debye,conductivity_S_cm,oxidation_V,reduction_V,family,doi,license,notes,temperature_K,concentration_m
ELC-09814,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09815,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09816,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09817,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09818,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09819,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09820,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09821,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09822,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09823,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09824,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09825,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09826,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09827,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09828,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09829,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09830,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09831,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09832,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09833,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09834,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09835,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09836,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09837,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09838,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09839,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09840,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09841,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09842,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09843,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09844,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09845,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09846,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09847,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09848,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09849,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09850,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09851,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09852,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09853,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09854,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09855,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09856,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09857,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09858,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09859,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09860,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09861,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09862,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09863,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09864,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09865,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09866,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09867,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09868,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09869,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09870,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09871,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09872,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09873,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09874,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09875,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09876,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09877,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09878,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09879,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09880,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09881,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09882,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09883,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09884,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09885,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09886,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09887,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09888,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09889,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09890,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09891,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09892,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09893,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09894,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09895,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09896,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09897,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09898,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09899,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09900,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09901,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09902,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09903,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09904,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09905,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09906,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09907,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09908,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09909,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09910,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09911,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09912,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09913,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09914,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09915,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09916,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09917,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09918,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09919,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09920,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09921,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09922,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09923,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09924,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09925,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09926,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09927,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09928,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09929,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09930,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09931,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09932,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09933,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09934,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09935,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09936,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09937,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09938,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
ELC-09939,ELC,O=S1(=O)CCCC1,O=S1(=O)CCCC1,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics,nan,nan
